Profile,Data set,Iteration,Function name,Calls,Calls (relative),Self time,Self time (relative),Proportion,Proportion (relative)
"TopN_Outlier_Pruning_Block_UNSORTED","spam_train","average","top_n_outlier_pruning_block",1,2.97049349402515e-07,0.146666666666667,0.0474649406688241,4.75333333333333,0.0474921734496769
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCD","average","add_neighbour",261992,0.499533817756109,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCD","average","best_outliers",242,0.000461415554280201,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCD","average","distance_squared",261992,0.499533817756109,0.436666666666667,0.992424242424235,99.3333333333333,0.992440137209845
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCD","average","merge",242,0.000461415554280201,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCD","average","read_vardump",1,1.90667584413306e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCD","average","set_num_vectors",2,3.81335168826613e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCD","average","test",1,1.90667584413306e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCD","average","top_n_outlier_pruning_block",1,1.90667584413306e-06,0.00333333333333333,0.00757575757575752,0.756666666666667,0.00755986279015553
"TopN_Outlier_Pruning_Block_SORTED","testCD","average","add_neighbour",271325,0.499951170345474,0.01,0.0225563909774434,2.25666666666667,0.0225486277644551
"TopN_Outlier_Pruning_Block_SORTED","testCD","average","best_outliers",16,2.9482055562619e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCD","average","distance_squared",271325,0.499951170345474,0.426666666666667,0.962406015037587,96.34,0.962629896083133
"TopN_Outlier_Pruning_Block_SORTED","testCD","average","merge",16,2.9482055562619e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCD","average","read_vardump",1,1.84262847266369e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCD","average","set_num_vectors",2,3.68525694532737e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCD","average","sort_block_scores_descending",16,2.9482055562619e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCD","average","test",1,1.84262847266369e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCD","average","top_n_outlier_pruning_block",1,1.84262847266369e-06,0.00666666666666667,0.0150375939849623,1.48333333333333,0.0148214761524114
"TopN_Outlier_Pruning_Block_UNSORTED","testCD","average","add_neighbour",271325,0.499951170345474,0.0433333333333333,0.0902777777777772,9.03666666666667,0.0902914238134888
"TopN_Outlier_Pruning_Block_UNSORTED","testCD","average","best_outliers",16,2.9482055562619e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCD","average","distance_squared",271325,0.499951170345474,0.43,0.895833333333327,89.6566666666667,0.895820149875104
"TopN_Outlier_Pruning_Block_UNSORTED","testCD","average","merge",16,2.9482055562619e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCD","average","read_vardump",1,1.84262847266369e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCD","average","set_num_vectors",2,3.68525694532737e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCD","average","sort_block_scores_descending",16,2.9482055562619e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCD","average","test",1,1.84262847266369e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCD","average","top_n_outlier_pruning_block",1,1.84262847266369e-06,0.00666666666666667,0.0138888888888888,1.39,0.0138884263114072
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST","average","add_neighbour",1723021,0.499946756174325,0.0366666666666667,0.0127462340672074,1.27333333333333,0.0127218836380591
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST","average","best_outliers",181,5.25184329544172e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST","average","distance_squared",1723021,0.499946756174325,2.82666666666667,0.982618771726534,98.3533333333333,0.982648949278982
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST","average","merge",181,5.25184329544172e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST","average","read_vardump",1,2.90157088145951e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST","average","set_num_vectors",2,5.80314176291903e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST","average","test",1,2.90157088145951e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST","average","top_n_outlier_pruning_block",1,2.90157088145951e-07,0.0133333333333333,0.00463499420625724,0.463333333333333,0.00462916708295867
"TopN_Outlier_Pruning_Block_SORTED","testCDST","average","add_neighbour",1751607,0.499977878436442,0.04,0.0136208853575482,1.36,0.0135891286970424
"TopN_Outlier_Pruning_Block_SORTED","testCDST","average","best_outliers",50,1.42719764889168e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST","average","distance_squared",1751607,0.499977878436442,2.84333333333333,0.968217934165719,96.9033333333334,0.968258726352252
"TopN_Outlier_Pruning_Block_SORTED","testCDST","average","merge",50,1.42719764889168e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST","average","read_vardump",1,2.85439529778336e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST","average","set_num_vectors",2,5.70879059556672e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST","average","sort_block_scores_descending",50,1.42719764889168e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST","average","test",1,2.85439529778336e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST","average","top_n_outlier_pruning_block",1,2.85439529778336e-07,0.0533333333333333,0.018161180476731,1.81666666666667,0.0181521449507061
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST","average","add_neighbour",1751607,0.499977878436442,0.236666666666667,0.0757737459978654,7.58,0.075736885928393
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST","average","best_outliers",50,1.42719764889168e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST","average","distance_squared",1751607,0.499977878436442,2.82666666666667,0.905016008537886,90.5733333333333,0.904979184013322
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST","average","merge",50,1.42719764889168e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST","average","read_vardump",1,2.85439529778336e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST","average","set_num_vectors",2,5.70879059556672e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST","average","sort_block_scores_descending",50,1.42719764889168e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST","average","test",1,2.85439529778336e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST","average","top_n_outlier_pruning_block",1,2.85439529778336e-07,0.06,0.0192102454642476,1.93,0.0192839300582848
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST2","average","add_neighbour",1875001,0.499940940341746,0.0466666666666667,0.0149413020277481,1.49666666666667,0.0149527108032503
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST2","average","best_outliers",219,5.83930706889449e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST2","average","distance_squared",1875001,0.499940940341746,3.06,0.979722518676627,98.0633333333333,0.9797189289996
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST2","average","merge",219,5.83930706889449e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST2","average","read_vardump",1,2.66635025976917e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST2","average","set_num_vectors",2,5.33270051953835e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST2","average","test",1,2.66635025976917e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST2","average","top_n_outlier_pruning_block",1,2.66635025976917e-07,0.0166666666666667,0.00533617929562433,0.533333333333333,0.00532836019714933
"TopN_Outlier_Pruning_Block_SORTED","testCDST2","average","add_neighbour",1898789,0.499979593088824,0.06,0.0189274447949527,1.89333333333333,0.0189181987743139
"TopN_Outlier_Pruning_Block_SORTED","testCDST2","average","best_outliers",50,1.31657491456087e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST2","average","distance_squared",1898789,0.499979593088824,3.05666666666667,0.964248159831755,96.5,0.964228617106315
"TopN_Outlier_Pruning_Block_SORTED","testCDST2","average","merge",50,1.31657491456087e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST2","average","read_vardump",1,2.63314982912174e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST2","average","set_num_vectors",2,5.26629965824348e-07,0.00333333333333333,0.0010515247108307,0.106666666666667,0.0010658140154543
"TopN_Outlier_Pruning_Block_SORTED","testCDST2","average","sort_block_scores_descending",50,1.31657491456087e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST2","average","test",1,2.63314982912174e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST2","average","top_n_outlier_pruning_block",1,2.63314982912174e-07,0.05,0.0157728706624606,1.58,0.0157873701039169
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST2","average","add_neighbour",1898789,0.499979593088824,0.226666666666667,0.067127344521224,6.71,0.0670441298917569
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST2","average","best_outliers",50,1.31657491456087e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST2","average","distance_squared",1898789,0.499979593088824,3.10333333333333,0.919052319842052,91.9866666666667,0.919100749375521
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST2","average","merge",50,1.31657491456087e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST2","average","read_vardump",1,2.63314982912174e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST2","average","set_num_vectors",2,5.26629965824348e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST2","average","sort_block_scores_descending",50,1.31657491456087e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST2","average","test",1,2.63314982912174e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST2","average","top_n_outlier_pruning_block",1,2.63314982912174e-07,0.0466666666666667,0.0138203356367226,1.38666666666667,0.0138551207327227
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST3","average","add_neighbour",1718554,0.499941672879984,0.0333333333333333,0.0116550116550116,1.16666666666667,0.0116561761081693
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST3","average","best_outliers",198,5.75998491931221e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST3","average","distance_squared",1718554,0.499941672879984,2.78333333333333,0.973193473193472,97.4066666666667,0.973190794951211
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST3","average","merge",198,5.75998491931221e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST3","average","read_vardump",1,2.90908329258193e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST3","average","set_num_vectors",2,5.81816658516385e-07,0.00666666666666667,0.00233100233100233,0.233333333333333,0.00233123522163386
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST3","average","test",1,2.90908329258193e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testCDST3","average","top_n_outlier_pruning_block",1,2.90908329258193e-07,0.0366666666666667,0.0128205128205128,1.28333333333333,0.0128217937189862
"TopN_Outlier_Pruning_Block_SORTED","testCDST3","average","add_neighbour",1751209,0.499977873409062,0.03,0.0102739726027397,1.03,0.0102921093828065
"TopN_Outlier_Pruning_Block_SORTED","testCDST3","average","best_outliers",50,1.42752199597267e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST3","average","distance_squared",1751209,0.499977873409062,2.82,0.965753424657533,96.65,0.965759584318689
"TopN_Outlier_Pruning_Block_SORTED","testCDST3","average","merge",50,1.42752199597267e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST3","average","read_vardump",1,2.85504399194535e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST3","average","set_num_vectors",2,5.7100879838907e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST3","average","sort_block_scores_descending",50,1.42752199597267e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST3","average","test",1,2.85504399194535e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testCDST3","average","top_n_outlier_pruning_block",1,2.85504399194535e-07,0.07,0.023972602739726,2.39666666666667,0.0239483062985045
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST3","average","add_neighbour",1751209,0.499977873409062,0.263333333333333,0.0845824411134903,8.46666666666667,0.0845961698584513
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST3","average","best_outliers",50,1.42752199597267e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST3","average","distance_squared",1751209,0.499977873409062,2.8,0.899357601713061,90.0066666666667,0.899317235636969
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST3","average","merge",50,1.42752199597267e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST3","average","read_vardump",1,2.85504399194535e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST3","average","set_num_vectors",2,5.7100879838907e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST3","average","sort_block_scores_descending",50,1.42752199597267e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST3","average","test",1,2.85504399194535e-07,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testCDST3","average","top_n_outlier_pruning_block",1,2.85504399194535e-07,0.05,0.0160599571734475,1.61,0.0160865945045795
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testoutrank","average","add_neighbour",108323,0.499637920139481,0.01,0.0508474576271178,5.26,0.0525527025676891
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testoutrank","average","best_outliers",76,0.000350548654769537,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testoutrank","average","distance_squared",108323,0.499637920139481,0.18,0.91525423728812,91.5333333333333,0.914510274086655
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testoutrank","average","merge",76,0.000350548654769537,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testoutrank","average","read_vardump",1,4.61248229959918e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testoutrank","average","set_num_vectors",2,9.22496459919835e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testoutrank","average","test",1,4.61248229959918e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_NO_BLOCKING","testoutrank","average","top_n_outlier_pruning_block",1,4.61248229959918e-06,0.00666666666666667,0.0338983050847452,3.29666666666667,0.0329370233456556
"TopN_Outlier_Pruning_Block_SORTED","testoutrank","average","add_neighbour",109039,0.499906014606706,0.00333333333333333,0.0172413793103445,1.96333333333333,0.0196176392219558
"TopN_Outlier_Pruning_Block_SORTED","testoutrank","average","best_outliers",12,5.50158399772601e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testoutrank","average","distance_squared",109039,0.499906014606706,0.186666666666667,0.965517241379294,96.1533333333333,0.960764721556088
"TopN_Outlier_Pruning_Block_SORTED","testoutrank","average","merge",12,5.50158399772601e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testoutrank","average","read_vardump",1,4.58465333143834e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testoutrank","average","set_num_vectors",2,9.16930666287669e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testoutrank","average","sort_block_scores_descending",12,5.50158399772601e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testoutrank","average","test",1,4.58465333143834e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_SORTED","testoutrank","average","top_n_outlier_pruning_block",1,4.58465333143834e-06,0.00333333333333333,0.0172413793103445,1.96333333333333,0.0196176392219558
"TopN_Outlier_Pruning_Block_UNSORTED","testoutrank","average","add_neighbour",109039,0.499906014606706,0.00666666666666667,0.035087719298245,3.51333333333333,0.0351040799333888
"TopN_Outlier_Pruning_Block_UNSORTED","testoutrank","average","best_outliers",12,5.50158399772601e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testoutrank","average","distance_squared",109039,0.499906014606706,0.18,0.947368421052615,94.8133333333333,0.947343880099917
"TopN_Outlier_Pruning_Block_UNSORTED","testoutrank","average","merge",12,5.50158399772601e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testoutrank","average","read_vardump",1,4.58465333143834e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testoutrank","average","set_num_vectors",2,9.16930666287669e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testoutrank","average","sort_block_scores_descending",12,5.50158399772601e-05,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testoutrank","average","test",1,4.58465333143834e-06,0,0,0,0
"TopN_Outlier_Pruning_Block_UNSORTED","testoutrank","average","top_n_outlier_pruning_block",1,4.58465333143834e-06,0.00333333333333333,0.0175438596491225,1.75666666666667,0.0175520399666944
