Profile,Data set,Iteration,Function Name,Calls,Calls (relative),Total time,Total time (relative),Self time,Self time (relative)
"C_no_blocking","magicgamma","average","graphics/private/blt",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/findobjhelper",19,1.53926918739549e-05,1.679,0.00107099982522099,1.679,0.00360630878508849
"C_no_blocking","magicgamma","average","graphics/private/fireprintbehavior",2,1.62028335515315e-06,46.436,0.0296205764645396,4.597,0.00987385436870266
"C_no_blocking","magicgamma","average","graphics/private/getget",12,9.7217001309189e-06,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/getpp",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/ghostscript",1,8.10141677576575e-07,0.204,0.00013012743558373,0,0
"C_no_blocking","magicgamma","average","graphics/private/gscript (MEX-file)",1,8.10141677576575e-07,0.204,0.00013012743558373,0.204,0.000438169739224569
"C_no_blocking","magicgamma","average","graphics/private/inputcheck",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/isSLorSF",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/isfigure",14,1.1341983486072e-05,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/isslhandle",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/name",1,8.10141677576575e-07,0.013,8.29243462053181e-06,0.006,1.28873452713108e-05
"C_no_blocking","magicgamma","average","graphics/private/name>fixTilde",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/noselection",2,1.62028335515315e-06,0.077,4.91167281369961e-05,0,0
"C_no_blocking","magicgamma","average","graphics/private/positions",1,8.10141677576575e-07,0.006,3.82727751716853e-06,0,0
"C_no_blocking","magicgamma","average","graphics/private/positions>LocalUnion",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/postProcessPrinttables",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/prepare",1,8.10141677576575e-07,29.459,0.0187912947297113,0,0
"C_no_blocking","magicgamma","average","graphics/private/preparehg",1,8.10141677576575e-07,29.459,0.0187912947297113,0.051,0.000109542434806142
"C_no_blocking","magicgamma","average","graphics/private/preparepointers",1,8.10141677576575e-07,0.6,0.000382727751716853,0,0
"C_no_blocking","magicgamma","average","graphics/private/prepareui",1,8.10141677576575e-07,3.02,0.00192639635030816,2.918,0.00626754558361418
"C_no_blocking","magicgamma","average","graphics/private/render",1,8.10141677576575e-07,2.547,0.00162467930603804,0,0
"C_no_blocking","magicgamma","average","graphics/private/restore",1,8.10141677576575e-07,23.317,0.0148734383113031,0,0
"C_no_blocking","magicgamma","average","graphics/private/restorehg",1,8.10141677576575e-07,23.317,0.0148734383113031,0,0
"C_no_blocking","magicgamma","average","graphics/private/restorepointers",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/restoreui",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/setpp",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/setset",11,8.91155845334232e-06,0.006,3.82727751716853e-06,0.006,1.28873452713108e-05
"C_no_blocking","magicgamma","average","graphics/private/setup",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/useOriginalHGPrinting",8,6.4811334206126e-06,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/validate",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","graphics/private/validateHandleToPrint",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","graphprofile (MEX-file)",3,2.43042503272972e-06,0,0,0,0
"C_no_blocking","magicgamma","average","hardcopy",1,8.10141677576575e-07,2.547,0.00162467930603804,2.547,0.00547067806767145
"C_no_blocking","magicgamma","average","hggetbehavior",123878,0.100358730734831,41.705,0.0266027681422522,11.224,0.0241079272208655
"C_no_blocking","magicgamma","average","hggetbehavior>localPeek",123878,0.100358730734831,30.481,0.0194432076668023,11.084,0.0238072224978682
"C_no_blocking","magicgamma","average","hierarchy",1,8.10141677576575e-07,0.217,0.000138419870204262,0.026,5.5845162842347e-05
"C_no_blocking","magicgamma","average","hold",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","initprintexporttemplate",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","int2str",3,2.43042503272972e-06,0,0,0,0
"C_no_blocking","magicgamma","average","inv_permutation",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","iscellstr",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","ismember",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","ispc",17,1.37724085188018e-05,0,0,0,0
"C_no_blocking","magicgamma","average","isprop",123878,0.100358730734831,19.397,0.0123729503334196,19.397,0.0416626393712694
"C_no_blocking","magicgamma","average","isunix",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","java.util.UUID (Java method)",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","kdtree_build (MEX-file)",1,8.10141677576575e-07,0.498,0.000317664033924988,0.498,0.0010696496575188
"C_no_blocking","magicgamma","average","kdtree_k_nearest_neighbors (MEX-file)",19020,0.0154088947075064,9.456,0.0060317893670576,9.456,0.0203104561475859
"C_no_blocking","magicgamma","average","laplacian2 (MEX-file)",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","lineseries",61761,0.0500351601488068,13.919,0.00887864596024479,6.27,0.0134672758085198
"C_no_blocking","magicgamma","average","matlab_bgl-4.0.1/...ate/check_matlab_bgl",2,1.62028335515315e-06,0.006,3.82727751716853e-06,0.006,1.28873452713108e-05
"C_no_blocking","magicgamma","average","matlab_bgl-4.0.1/private/components_mex (MEX-file)",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","matlab_bgl-4.0.1/private/merge_options",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","matlab_bgl-4.0.1/private/mst_mex (MEX-file)",1,8.10141677576575e-07,0.006,3.82727751716853e-06,0.006,1.28873452713108e-05
"C_no_blocking","magicgamma","average","mean",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","message",200,0.000162028335515315,0.07,4.46515710336328e-05,0.07,0.000150352361498627
"C_no_blocking","magicgamma","average","mst",1,8.10141677576575e-07,0.006,3.82727751716853e-06,0,0
"C_no_blocking","magicgamma","average","mx_d_preconditioner (MEX-file)",3375,0.00273422816182094,25.054,0.0159814351525234,25.054,0.053813258071237
"C_no_blocking","magicgamma","average","newplot",61761,0.0500351601488068,22.73,0.0144990029942068,12.035,0.025849866723371
"C_no_blocking","magicgamma","average","newplot>ObserveAxesNextPlot",61761,0.0500351601488068,6.41,0.00408880814750838,6.41,0.0137679805315171
"C_no_blocking","magicgamma","average","newplot>ObserveFigureNextPlot",61761,0.0500351601488068,4.284,0.00273267614725833,4.284,0.00920156452371594
"C_no_blocking","magicgamma","average","num2str",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","num2str>convertUsingRecycledSprintf",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","num2str>handleNumericPrecision",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","onCleanup>onCleanup.delete",16,1.29622668412252e-05,0.006,3.82727751716853e-06,0.006,1.28873452713108e-05
"C_no_blocking","magicgamma","average","onCleanup>onCleanup.onCleanup",16,1.29622668412252e-05,0,0,0,0
"C_no_blocking","magicgamma","average","opaque.char",4,3.2405667103063e-06,0,0,0,0
"C_no_blocking","magicgamma","average","opaque.toChar",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","pcg",200,0.000162028335515315,68.731,0.0438421018387517,26.356,0.0566098119951115
"C_no_blocking","magicgamma","average","princomp",1,8.10141677576575e-07,0.045,2.87045813787639e-05,0.045,9.66550895348314e-05
"C_no_blocking","magicgamma","average","print",1,8.10141677576575e-07,56.147,0.0358150251260769,0,0
"C_no_blocking","magicgamma","average","print>@()restorepointers(pj)",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","print>LocalAdjustPrintParamsForDepViewer",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","print>LocalCreatePrintJob",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","print>LocalHandleSimulink",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","print>LocalPrint",1,8.10141677576575e-07,55.534,0.0354240049397395,0,0
"C_no_blocking","magicgamma","average","print>create@()restorepointers(pj)",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","print>localIsPrintHeaderHeaderSpecEmpty",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","printjob",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","printjob>LocalXTerminalMode",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","printjob>getPJStruct",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","printopt",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","printtables",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","printtables>localBuildOptions",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","process_hierarchy",1,8.10141677576575e-07,0.013,8.29243462053181e-06,0,0
"C_no_blocking","magicgamma","average","process_sparse_matrix",6,4.86085006545945e-06,0.013,8.29243462053181e-06,0.013,2.79225814211735e-05
"C_no_blocking","magicgamma","average","randsrc",1,8.10141677576575e-07,0.702,0.000447791469508718,0.517,0.00111045958421128
"C_no_blocking","magicgamma","average","randsrc>@(a,b)rand(a,b)",1,8.10141677576575e-07,0.185,0.00011800772344603,0.185,0.000397359812532084
"C_no_blocking","magicgamma","average","randsrc>create@(a,b)rand(a,b)",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","repmat",13,1.05318418084955e-05,0,0,0,0
"C_no_blocking","magicgamma","average","savtoner",2,1.62028335515315e-06,2.49,0.00158832016962494,0.019,4.08099266924844e-05
"C_no_blocking","magicgamma","average","savtoner>LocalSet",12,9.7217001309189e-06,0,0,0,0
"C_no_blocking","magicgamma","average","savtoner>color2matrix",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","savtoner>matrix2color",1,8.10141677576575e-07,0,0,0,0
"C_no_blocking","magicgamma","average","scribe/private/getplotmanager",61761,0.0500351601488068,3.046,0.00194298121954922,3.046,0.00654247561606881
"C_no_blocking","magicgamma","average","set_matlab_bgl_default",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","setdiff",1,8.10141677576575e-07,0.006,3.82727751716853e-06,0,0
"C_no_blocking","magicgamma","average","sortrows",1,8.10141677576575e-07,0.057,3.6359136413101e-05,0,0
"C_no_blocking","magicgamma","average","sortrows>sort_back_to_front",1,8.10141677576575e-07,0.057,3.6359136413101e-05,0.057,0.000122429780077453
"C_no_blocking","magicgamma","average","sparfun/private/iterapp",7150,0.00579251299467251,41.424,0.0264235239785315,14.915,0.0320357924536002
"C_no_blocking","magicgamma","average","sparfun/private/iterchk",400,0.00032405667103063,0.721,0.000459911181646418,0.217,0.000466092320645742
"C_no_blocking","magicgamma","average","sparfun/private/itermsg",200,0.000162028335515315,0.23,0.000146712304824793,0.089,0.000191162288191111
"C_no_blocking","magicgamma","average","sparfun/private/itermsg>getIterationInfo",200,0.000162028335515315,0.14,8.93031420672656e-05,0.14,0.000300704722997253
"C_no_blocking","magicgamma","average","splitforest (MEX-file)",3,2.43042503272972e-06,0,0,0,0
"C_no_blocking","magicgamma","average","steiner_group",3,2.43042503272972e-06,0.006,3.82727751716853e-06,0,0
"C_no_blocking","magicgamma","average","strcat",4,3.2405667103063e-06,0.006,3.82727751716853e-06,0.006,1.28873452713108e-05
"C_no_blocking","magicgamma","average","tempdir",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","tempname",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","uitools/private/allchildRootHelper",2,1.62028335515315e-06,0,0,0,0
"C_no_blocking","magicgamma","average","unique",8,6.4811334206126e-06,0.077,4.91167281369961e-05,0.019,4.08099266924844e-05
"C_no_blocking","magicgamma","average","update_groups (MEX-file)",3,2.43042503272972e-06,0.006,3.82727751716853e-06,0.006,1.28873452713108e-05
"C_no_blocking","magicgamma","average","usejava",3,2.43042503272972e-06,0,0,0,0
"C_sorted","magicgamma","average","...-4.0.1/private/get_matlab_bgl_options",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","..._distance_anomaly_profiling>drawGraph",1,8.10141677576575e-07,53.124,0.0335711320114431,15.619,0.033314634422065
"C_sorted","magicgamma","average","..._distance_anomaly_profiling>euclidean",1,8.10141677576575e-07,0.327,0.000206644081163728,0.179,0.000381799062779284
"C_sorted","magicgamma","average","...d>create@(b)mx_d_preconditioner(sH,b)",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","...e/inputcheck>LocalCheckForDeprecation",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","...ing>TopN_Outlier_Pruning_Block_CTD_ST",1,8.10141677576575e-07,74.325,0.0469688725764346,0.84,0.00179168275270726
"C_sorted","magicgamma","average","...maly_profiling>connect_components_MST",1,8.10141677576575e-07,0.352,0.000222442558316918,0.013,2.77284235538028e-05
"C_sorted","magicgamma","average","...maly_profiling>connect_components_mix",1,8.10141677576575e-07,0.372,0.000235081340039471,0.013,2.77284235538028e-05
"C_sorted","magicgamma","average","...omaly_profiling>knn_components_sparse",1,8.10141677576575e-07,284.392,0.179718420582003,262.967,0.560896950513296
"C_sorted","magicgamma","average","...rgsForHandleToPrint>LocalCheckHandles",3,2.43042503272972e-06,0,0,0,0
"C_sorted","magicgamma","average","...rivate/render>LocalPrintJob2Arguments",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","...set(rootobj,'ShowHiddenHandles',Temp)",30,2.43042503272972e-05,0,0,0,0
"C_sorted","magicgamma","average","PCADR",1,8.10141677576575e-07,0.045,2.84372588757424e-05,0,0
"C_sorted","magicgamma","average","TopN_Outlier_Pruning_Block_C_SORTED (MEX-file)",1,8.10141677576575e-07,2.461,0.00155520209096005,2.461,0.00524920387430066
"C_sorted","magicgamma","average","adjacency_cmg (MEX-file)",5,4.05070838788287e-06,0,0,0,0
"C_sorted","magicgamma","average","allchild",2,1.62028335515315e-06,2.429,0.00153498004020396,2.429,0.00518094929324515
"C_sorted","magicgamma","average","approx_resistance",1,8.10141677576575e-07,71.024,0.0448828416531273,0.634,0.00135229388716238
"C_sorted","magicgamma","average","axescheck",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","axis",1,8.10141677576575e-07,0.006,3.79163451676566e-06,0.006,1.2797733947909e-05
"C_sorted","magicgamma","average","axis>LocSetEqual",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","axis>allAxes",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","blanks",4,3.2405667103063e-06,0,0,0,0
"C_sorted","magicgamma","average","cell.ismember",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","cholGsparse",1,8.10141677576575e-07,0.179,0.000113117096416842,0.179,0.000381799062779284
"C_sorted","magicgamma","average","cmg_dd",1,8.10141677576575e-07,0.224,0.000141554355292584,0,0
"C_sorted","magicgamma","average","cmg_dd>@(b)mx_d_preconditioner(sH,b)",3375,0.00273422816182094,26.802,0.0169372313863922,1.404,0.0029946697438107
"C_sorted","magicgamma","average","cmg_sdd",1,8.10141677576575e-07,0.231,0.000145977928895478,0.006,1.2797733947909e-05
"C_sorted","magicgamma","average","commute_distance_anomaly_profiling",1,8.10141677576575e-07,468.836,0.296275793383724,0.064,0.000136509162111029
"C_sorted","magicgamma","average","commute_distance_anomaly_profiling>dist",205078,0.166142234954049,2.218,0.00140164089303104,2.218,0.00473089564941035
"C_sorted","magicgamma","average","commute_distance_anomaly_profiling>sim",190200,0.154088947075064,9.453,0.00597372018116429,7.383,0.015747611622902
"C_sorted","magicgamma","average","commute_distance_anomaly_profiling>sim_d",172,0.000139344368543171,0.006,3.79163451676566e-06,0.006,1.2797733947909e-05
"C_sorted","magicgamma","average","components",1,8.10141677576575e-07,0.006,3.79163451676566e-06,0.006,1.2797733947909e-05
"C_sorted","magicgamma","average","csvread",1,8.10141677576575e-07,0.135,8.53117766272272e-05,0,0
"C_sorted","magicgamma","average","csvwrite",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","dlmread",1,8.10141677576575e-07,0.135,8.53117766272272e-05,0.128,0.000273018324222058
"C_sorted","magicgamma","average","dlmwrite",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","dlmwrite>parseinput",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","dlmwrite>setcoffset",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","dlmwrite>setdlm",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","dlmwrite>setroffset",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","effective_degrees",3,2.43042503272972e-06,0,0,0,0
"C_sorted","magicgamma","average","fcnchk",400,0.00032405667103063,0.538,0.000339983228336654,0.436,0.000929968666881385
"C_sorted","magicgamma","average","fileparts",3,2.43042503272972e-06,0.006,3.79163451676566e-06,0,0
"C_sorted","magicgamma","average","filesep",12,9.7217001309189e-06,0.006,3.79163451676566e-06,0.006,1.2797733947909e-05
"C_sorted","magicgamma","average","findall",13,1.05318418084955e-05,1.468,0.00092768657843533,0.006,1.2797733947909e-05
"C_sorted","magicgamma","average","findobj",19,1.53926918739549e-05,1.615,0.00102058162409609,0,0
"C_sorted","magicgamma","average","forest_components (MEX-file)",3,2.43042503272972e-06,0,0,0,0
"C_sorted","magicgamma","average","fullfile",6,4.86085006545945e-06,0.006,3.79163451676566e-06,0.006,1.2797733947909e-05
"C_sorted","magicgamma","average","getprinttemplate",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","graph2d/private/lineseriesmex (MEX-file)",61761,0.0500351601488068,0.237,0.000149769563412243,0.237,0.000505510490942404
"C_sorted","magicgamma","average","graph2dhelper",61761,0.0500351601488068,6.588,0.00416321469940869,4.031,0.00859794425733684
"C_sorted","magicgamma","average","graphics/.../inputcheck>LocalCheckDevice",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","graphics/...te/checkArgsForHandleToPrint",3,2.43042503272972e-06,0,0,0,0
"C_sorted","magicgamma","average","graphics/...te/render>LocalGetSLSFObject",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/alternatePrintPath",1,8.10141677576575e-07,0.006,3.79163451676566e-06,0.006,1.2797733947909e-05
"C_sorted","magicgamma","average","graphics/private/blt",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/findobjhelper",19,1.53926918739549e-05,1.615,0.00102058162409609,1.615,0.0034447233876455
"C_sorted","magicgamma","average","graphics/private/fireprintbehavior",2,1.62028335515315e-06,46.709,0.0295172427739345,4.377,0.00933594691499959
"C_sorted","magicgamma","average","graphics/private/getget",12,9.7217001309189e-06,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/getpp",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/ghostscript",1,8.10141677576575e-07,0.205,0.00012954751265616,0.006,1.2797733947909e-05
"C_sorted","magicgamma","average","graphics/private/gscript (MEX-file)",1,8.10141677576575e-07,0.199,0.000125755878139394,0.199,0.000424458175938981
"C_sorted","magicgamma","average","graphics/private/inputcheck",1,8.10141677576575e-07,0.006,3.79163451676566e-06,0,0
"C_sorted","magicgamma","average","graphics/private/isSLorSF",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/isfigure",14,1.1341983486072e-05,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/isslhandle",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/name",1,8.10141677576575e-07,0.019,1.20068426364246e-05,0.006,1.2797733947909e-05
"C_sorted","magicgamma","average","graphics/private/name>fixTilde",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/noselection",2,1.62028335515315e-06,0.077,4.86593096318259e-05,0,0
"C_sorted","magicgamma","average","graphics/private/positions",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/positions>LocalUnion",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/postProcessPrinttables",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/prepare",1,8.10141677576575e-07,29.68,0.0187559520762674,0,0
"C_sorted","magicgamma","average","graphics/private/preparehg",1,8.10141677576575e-07,29.68,0.0187559520762674,0.058,0.00012371142816312
"C_sorted","magicgamma","average","graphics/private/preparepointers",1,8.10141677576575e-07,0.526,0.000332399959303122,0,0
"C_sorted","magicgamma","average","graphics/private/prepareui",1,8.10141677576575e-07,3.038,0.00191983094365568,2.929,0.00624742712223756
"C_sorted","magicgamma","average","graphics/private/render",1,8.10141677576575e-07,2.5,0.00157984771531902,0,0
"C_sorted","magicgamma","average","graphics/private/restore",1,8.10141677576575e-07,23.431,0.014806964727056,0,0
"C_sorted","magicgamma","average","graphics/private/restorehg",1,8.10141677576575e-07,23.431,0.014806964727056,0,0
"C_sorted","magicgamma","average","graphics/private/restorepointers",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/restoreui",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/setpp",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/setset",11,8.91155845334232e-06,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/setup",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/useOriginalHGPrinting",8,6.4811334206126e-06,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/validate",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","graphics/private/validateHandleToPrint",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","graphprofile (MEX-file)",3,2.43042503272972e-06,0,0,0,0
"C_sorted","magicgamma","average","hardcopy",1,8.10141677576575e-07,2.5,0.00157984771531902,2.5,0.00533238914496207
"C_sorted","magicgamma","average","hggetbehavior",123878,0.100358730734831,42.203,0.0266697252518435,10.806,0.0230487188401841
"C_sorted","magicgamma","average","hggetbehavior>localPeek",123878,0.100358730734831,31.398,0.0198416234262347,11.363,0.0242367751416816
"C_sorted","magicgamma","average","hierarchy",1,8.10141677576575e-07,0.211,0.000133339147172926,0.026,5.54568471076055e-05
"C_sorted","magicgamma","average","hold",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","initprintexporttemplate",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","int2str",3,2.43042503272972e-06,0,0,0,0
"C_sorted","magicgamma","average","inv_permutation",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","iscellstr",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","ismember",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","ispc",17,1.37724085188018e-05,0.006,3.79163451676566e-06,0.006,1.2797733947909e-05
"C_sorted","magicgamma","average","isprop",123878,0.100358730734831,20.034,0.0126602676514805,20.034,0.0427316336520681
"C_sorted","magicgamma","average","isunix",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","java.util.UUID (Java method)",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","kdtree_build (MEX-file)",1,8.10141677576575e-07,0.609,0.000384850903451714,0.609,0.00129896999571276
"C_sorted","magicgamma","average","kdtree_k_nearest_neighbors (MEX-file)",19020,0.0154088947075064,11.286,0.0071320645260362,11.286,0.0240725375560168
"C_sorted","magicgamma","average","laplacian2 (MEX-file)",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","lineseries",61761,0.0500351601488068,12.414,0.00784489181518814,5.589,0.0119210891724772
"C_sorted","magicgamma","average","matlab_bgl-4.0.1/...ate/check_matlab_bgl",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","matlab_bgl-4.0.1/private/components_mex (MEX-file)",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","matlab_bgl-4.0.1/private/merge_options",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","matlab_bgl-4.0.1/private/mst_mex (MEX-file)",1,8.10141677576575e-07,0.006,3.79163451676566e-06,0.006,1.2797733947909e-05
"C_sorted","magicgamma","average","mean",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","message",200,0.000162028335515315,0.103,6.50897258711437e-05,0.103,0.000219694432772437
"C_sorted","magicgamma","average","mst",1,8.10141677576575e-07,0.006,3.79163451676566e-06,0,0
"C_sorted","magicgamma","average","mx_d_preconditioner (MEX-file)",3375,0.00273422816182094,25.399,0.0160506208485551,25.399,0.0541749407571567
"C_sorted","magicgamma","average","newplot",61761,0.0500351601488068,25.085,0.0158521919755111,13.145,0.0280377021242106
"C_sorted","magicgamma","average","newplot>ObserveAxesNextPlot",61761,0.0500351601488068,7.114,0.00449561465871181,7.114,0.0151738465509041
"C_sorted","magicgamma","average","newplot>ObserveFigureNextPlot",61761,0.0500351601488068,4.826,0.00304973802965184,4.826,0.0102936440054348
"C_sorted","magicgamma","average","num2str",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","num2str>convertUsingRecycledSprintf",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","num2str>handleNumericPrecision",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","onCleanup>onCleanup.delete",16,1.29622668412252e-05,0,0,0,0
"C_sorted","magicgamma","average","onCleanup>onCleanup.onCleanup",16,1.29622668412252e-05,0,0,0,0
"C_sorted","magicgamma","average","opaque.char",4,3.2405667103063e-06,0,0,0,0
"C_sorted","magicgamma","average","opaque.toChar",2,1.62028335515315e-06,0,0,0,0
"C_sorted","magicgamma","average","pcg",200,0.000162028335515315,69.448,0.0438869056533902,26.879,0.0573317151309742
"C_sorted","magicgamma","average","princomp",1,8.10141677576575e-07,0.045,2.84372588757424e-05,0.045,9.59830046093173e-05
"C_sorted","magicgamma","average","print",1,8.10141677576575e-07,56.373,0.0356243021022717,0,0
"C_sorted","magicgamma","average","print>@()restorepointers(pj)",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","print>LocalAdjustPrintParamsForDepViewer",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","print>LocalCreatePrintJob",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","print>LocalHandleSimulink",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","print>LocalPrint",1,8.10141677576575e-07,55.816,0.0352723120312986,0,0
"C_sorted","magicgamma","average","print>create@()restorepointers(pj)",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","print>localIsPrintHeaderHeaderSpecEmpty",1,8.10141677576575e-07,0,0,0,0
"C_sorted","magicgamma","average","printjob",1,8.10141677576575e-07,0,0,0,0
